OrderDate;Product Name;Category Name;Order;Order Price;Product Price;Gap Price;Gross Product Sales;Nett Product Sales
1997-06-25 00:00:00;Genen Shouyu;Condiments;1;15,5;15,5;0;155;155
1997-06-25 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;162,75;162,75
1997-06-26 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;86,85;86,400000000000006
1997-06-26 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;631,5;630
1997-06-26 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;387,5;377,5
1997-06-26 00:00:00;Tofu;Produce;1;23,25;23,25;0;348,75;348
1997-06-27 00:00:00;Lakkalikööri;Beverages;1;18;18;0;252;252
1997-06-27 00:00:00;Ravioli Angelo;Grains/Cereals;1;19,5;19,5;0;78;78
1997-06-30 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;816;812,39999999999998
1997-06-30 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;625;622,5
1997-06-30 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;360;358,5
1997-06-30 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;1237,9;1237,9000000000001
1997-07-01 00:00:00;Zaanse koeken;Confections;1;9,5;9,5;0;142,5;142,5
1997-07-02 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;28;27,399999999999999
1997-07-02 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;187,38;187,38
1997-07-02 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;260;260
1997-07-02 00:00:00;Steeleye Stout;Beverages;1;18;18;0;360;360
1997-07-03 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;2500;2492
1997-07-03 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;1400;1380
1997-07-04 00:00:00;Steeleye Stout;Beverages;1;18;18;0;72;72
1997-07-07 00:00:00;Aniseed Syrup;Condiments;1;10;10;0;140;140
1997-07-07 00:00:00;Chai;Beverages;1;18;18;0;360;360
1997-07-07 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;780;777
1997-07-07 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;372,5;372,5
1997-07-07 00:00:00;Uncle Bob's Organic Dried Pears;Produce;1;30;30;0;300;300
1997-07-08 00:00:00;Genen Shouyu;Condiments;1;15,5;15,5;0;387,5;386,25
1997-07-08 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;156,15;155,90000000000001
1997-07-09 00:00:00;Escargots de Bourgogne;Seafood;1;13,25;13,25;0;397,5;397,5
1997-07-09 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;168;168
1997-07-09 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;720;716
1997-07-09 00:00:00;Lakkalikööri;Beverages;1;18;18;0;72;71,200000000000003
1997-07-09 00:00:00;Sir Rodney's Marmalade;Confections;1;81;81;0;1701;1696,8
1997-07-10 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;2340;2323,75
1997-07-10 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;3420;3390
1997-07-10 00:00:00;Steeleye Stout;Beverages;1;18;18;0;540;532,5
1997-07-11 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;190;189
1997-07-11 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;157,5;150,5
1997-07-11 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;252,6;250,19999999999999
1997-07-11 00:00:00;Ravioli Angelo;Grains/Cereals;1;19,5;19,5;0;390;390
1997-07-11 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;232,5;226,5
1997-07-11 00:00:00;Vegie-spread;Condiments;1;43,9;43,9;0;1053,6;1048,8
1997-07-14 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;193,5;193,5
1997-07-14 00:00:00;Schoggi Schokolade;Confections;1;43,9;43,9;0;2195;2195
1997-07-15 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;493;493
1997-07-16 00:00:00;Konbu;Seafood;1;6;6;0;360;360
1997-07-16 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;1925;1925
1997-07-16 00:00:00;Röd Kaviar;Seafood;1;15;15;0;450;450
1997-07-16 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;29,8;29,800000000000001
1997-07-17 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;65;63,75
1997-07-18 00:00:00;Chocolade;Confections;1;12,75;12,75;0;76,5;75,900000000000006
1997-07-18 00:00:00;Gustaf's Knäckebröd;Grains/Cereals;1;21;21;0;1008;1008
1997-07-18 00:00:00;Lakkalikööri;Beverages;1;18;18;0;180;179
1997-07-18 00:00:00;Maxilaku;Confections;1;20;20;0;500;498,75
1997-07-21 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;2380;2376,5
1997-07-21 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;322,5;321,75
1997-07-21 00:00:00;Pavlova;Confections;1;17,45;17,45;0;523,5;522
1997-07-21 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;1100;1099
1997-07-22 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;3900;3900
1997-07-22 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;772,8;772,79999999999995
1997-07-22 00:00:00;Chef Anton's Cajun Seasoning;Condiments;1;22;22;0;440;436
1997-07-22 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;35;35
1997-07-22 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;417,6;417,60000000000002
1997-07-22 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;480;476
1997-07-22 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;493;491
1997-07-22 00:00:00;Uncle Bob's Organic Dried Pears;Produce;1;30;30;0;1350;1350
1997-07-23 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;1064;1064
1997-07-24 00:00:00;Chai;Beverages;1;18;18;0;54;54
1997-07-24 00:00:00;Ikura;Seafood;1;31;31;0;310;310
1997-07-24 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;60;60
1997-07-25 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;510;510
1997-07-25 00:00:00;Chai;Beverages;1;18;18;0;108;108
1997-07-25 00:00:00;Chang;Beverages;1;19;19;0;190;190
1997-07-25 00:00:00;Inlagd Sill;Seafood;1;19;19;0;399;393,75
1997-07-28 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;1360;1360
1997-07-28 00:00:00;Ikura;Seafood;1;31;31;0;2170;2170
1997-07-28 00:00:00;Inlagd Sill;Seafood;1;19;19;0;1045;1045
1997-07-28 00:00:00;Lakkalikööri;Beverages;1;18;18;0;1440;1440
1997-07-28 00:00:00;Maxilaku;Confections;1;20;20;0;360;360
1997-07-29 00:00:00;Chartreuse verte;Beverages;1;18;18;0;90;90
1997-07-29 00:00:00;Konbu;Seafood;1;6;6;0;48;47,200000000000003
1997-07-29 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;294;294
1997-07-29 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;310;310
1997-07-29 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;80;80
1997-07-30 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;120;120
1997-07-31 00:00:00;Côte de Blaye;Beverages;1;263,5;263,5;0;3952,5;3951,75
1997-07-31 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;322,5;321,75
1997-07-31 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;532;532
1997-07-31 00:00:00;Outback Lager;Beverages;1;15;15;0;225;224,25
1997-07-31 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;1650;1645,5
1997-08-01 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;760;760
1997-08-01 00:00:00;Grandma's Boysenberry Spread;Condiments;1;25;25;0;1750;1750
1997-08-01 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;187,5;187,5
1997-08-04 00:00:00;Gustaf's Knäckebröd;Grains/Cereals;1;21;21;0;840;840
1997-08-04 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;420;420
1997-08-05 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;35;35
1997-08-05 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;322,5;322,5
1997-08-05 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;22,5;22,5
1997-08-05 00:00:00;Outback Lager;Beverages;1;15;15;0;300;300
1997-08-05 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;46;46
1997-08-05 00:00:00;Tunnbröd;Grains/Cereals;1;9;9;0;90;90
1997-08-06 00:00:00;Chang;Beverages;1;19;19;0;380;380
1997-08-06 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;225;221,40000000000001
1997-08-07 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;13,5;13,5
1997-08-07 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;194,5;194,5
1997-08-07 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;456;456
1997-08-07 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;250;247,5
1997-08-07 00:00:00;Steeleye Stout;Beverages;1;18;18;0;540;537
1997-08-07 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;138;136,5
1997-08-07 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;742,74;742,74000000000001
1997-08-07 00:00:00;Tofu;Produce;1;23,25;23,25;0;488,25;488,25
1997-08-08 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;340;340
1997-08-08 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;70;70
1997-08-08 00:00:00;Tofu;Produce;1;23,25;23,25;0;69,75;69,75
1997-08-11 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;680;680
1997-08-11 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;430;430
1997-08-11 00:00:00;Perth Pasties;Meat/Poultry;1;32,8;32,8;0;393,6;393,60000000000002
1997-08-11 00:00:00;Röd Kaviar;Seafood;1;15;15;0;525;519,75
1997-08-11 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;739,5;739,5
1997-08-12 00:00:00;Chai;Beverages;1;18;18;0;450;450
1997-08-12 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;2475,8;2475,8000000000002
1997-08-12 00:00:00;Wimmers gute Semmelknödel;Grains/Cereals;1;33,25;33,25;0;299,25;299,25
1997-08-13 00:00:00;Lakkalikööri;Beverages;1;18;18;0;630;630
1997-08-13 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;288;287,39999999999998
1997-08-14 00:00:00;Chang;Beverages;1;19;19;0;570;568,5
1997-08-14 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;50;49
1997-08-14 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;62;61,200000000000003
1997-08-15 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;3125;3125
1997-08-15 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;1093,05;1087,8
1997-08-15 00:00:00;Konbu;Seafood;1;6;6;0;78;76,049999999999997
1997-08-15 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;795;795
1997-08-15 00:00:00;Queso Manchego La Pastora;Dairy Products;1;38;38;0;1368;1362,5999999999999
1997-08-15 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;15,5;15,5
1997-08-15 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;3944;3932
1997-08-15 00:00:00;Uncle Bob's Organic Dried Pears;Produce;1;30;30;0;1050;1050
1997-08-18 00:00:00;Chef Anton's Cajun Seasoning;Condiments;1;22;22;0;220;219
1997-08-18 00:00:00;Chef Anton's Gumbo Mix;Condiments;1;21,35;21,35;0;320,25;318,75
1997-08-18 00:00:00;Gustaf's Knäckebröd;Grains/Cereals;1;21;21;0;840;840
1997-08-19 00:00:00;Chef Anton's Cajun Seasoning;Condiments;1;22;22;0;550;550
1997-08-19 00:00:00;Escargots de Bourgogne;Seafood;1;13,25;13,25;0;79,5;79,5
1997-08-19 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;2280;2277
1997-08-19 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;210;210
1997-08-19 00:00:00;Valkoinen suklaa;Confections;1;16,25;16,25;0;406,25;405
1997-08-20 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;500;500
1997-08-20 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;442,05;442,05000000000001
1997-08-20 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;2088;2088
1997-08-20 00:00:00;Rogede sild;Seafood;1;9,5;9,5;0;190;190
1997-08-21 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;720;715
1997-08-21 00:00:00;Outback Lager;Beverages;1;15;15;0;225;221,25
1997-08-22 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;1104;1104
1997-08-22 00:00:00;Chang;Beverages;1;19;19;0;950;950
1997-08-22 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;300;294
1997-08-22 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;570;566
1997-08-25 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;250;249,59999999999999
1997-08-25 00:00:00;Chartreuse verte;Beverages;1;18;18;0;378;372,75
1997-08-25 00:00:00;Ipoh Coffee;Beverages;1;46;46;0;920;920
1997-08-25 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;684;680,25
1997-08-25 00:00:00;Spegesild;Seafood;2;24;24;0;276;273,39999999999998
1997-08-26 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;1250;1250
1997-08-26 00:00:00;Inlagd Sill;Seafood;1;19;19;0;285;285
1997-08-27 00:00:00;Chai;Beverages;1;18;18;0;270;266,25
1997-08-27 00:00:00;Chartreuse verte;Beverages;1;18;18;0;360;360
1997-08-27 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;645;637,5
1997-08-27 00:00:00;Ikura;Seafood;1;31;31;0;558;553,5
1997-08-27 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;455;446,25
1997-08-27 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;276;276
1997-08-28 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;67,5;65,25
1997-08-28 00:00:00;Gustaf's Knäckebröd;Grains/Cereals;1;21;21;0;315;315
1997-08-28 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;522;522
1997-08-28 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;912;912
1997-08-29 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;776,7;776,70000000000005
1997-08-29 00:00:00;Perth Pasties;Meat/Poultry;1;32,8;32,8;0;820;818,75
1997-08-29 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;223,5;223,5
1997-09-01 00:00:00;Gustaf's Knäckebröd;Grains/Cereals;1;21;21;0;420;415
1997-09-01 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;51,78;51,280000000000001
1997-09-01 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;280;280
1997-09-01 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;110,4;107,40000000000001
1997-09-02 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;680;678
1997-09-02 00:00:00;Chartreuse verte;Beverages;1;18;18;0;360;358
1997-09-02 00:00:00;Chef Anton's Cajun Seasoning;Condiments;1;22;22;0;264;262,80000000000001
1997-09-02 00:00:00;Pavlova;Confections;1;17,45;17,45;0;523,5;520,5
1997-09-02 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;44,7;44,100000000000001
1997-09-03 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;193;189
1997-09-04 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;1020;1020
1997-09-04 00:00:00;Genen Shouyu;Condiments;1;15,5;15,5;0;775;775
1997-09-04 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;1710;1710
1997-09-04 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;544,6;541,79999999999995
1997-09-04 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;231,6;231,59999999999999
1997-09-04 00:00:00;Spegesild;Seafood;1;12;12;0;540;540
1997-09-04 00:00:00;Tofu;Produce;1;23,25;23,25;0;69,75;69,450000000000003
1997-09-04 00:00:00;Zaanse koeken;Confections;2;19;19;0;152;151,40000000000001
1997-09-05 00:00:00;Boston Crab Meat;Seafood;2;36,8;36,8;0;1729,6;1724,9000000000001
1997-09-05 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;1870;1867,25
1997-09-05 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;250;249
1997-09-05 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;910;906,5
1997-09-05 00:00:00;Outback Lager;Beverages;1;15;15;0;600;598
1997-09-05 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;600;600
1997-09-08 00:00:00;Sir Rodney's Marmalade;Confections;1;81;81;0;1701;1701
1997-09-09 00:00:00;Chartreuse verte;Beverages;1;18;18;0;54;53,399999999999999
1997-09-09 00:00:00;Escargots de Bourgogne;Seafood;1;13,25;13,25;0;649,25;639,45000000000005
1997-09-09 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;125;125
1997-09-10 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;552;550,5
1997-09-10 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;456;454,19999999999999
1997-09-10 00:00:00;Ikura;Seafood;1;31;31;0;744;740,39999999999998
1997-09-10 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;315,75;313,5
1997-09-10 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;1060;1059
1997-09-10 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;420;418,5
1997-09-11 00:00:00;Lakkalikööri;Beverages;1;18;18;0;180;180
1997-09-11 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;1060;1060
1997-09-11 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;55;55
1997-09-12 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;301;298,19999999999999
1997-09-12 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;1620;1611
1997-09-12 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;210,5;210,5
1997-09-12 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;4456,44;4456,4399999999996
1997-09-15 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;100;99,200000000000003
1997-09-15 00:00:00;Inlagd Sill;Seafood;1;19;19;0;570;570
1997-09-15 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;96;95,599999999999994
1997-09-15 00:00:00;Wimmers gute Semmelknödel;Grains/Cereals;1;33,25;33,25;0;498,75;497,25
1997-09-16 00:00:00;Laughing Lumberjack Lager;Beverages;1;14;14;0;350;350
1997-09-16 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;193,75;193,75
1997-09-16 00:00:00;Röd Kaviar;Seafood;1;15;15;0;750;750
1997-09-16 00:00:00;Spegesild;Seafood;1;12;12;0;720;720
1997-09-16 00:00:00;Tunnbröd;Grains/Cereals;1;9;9;0;288;288
1997-09-17 00:00:00;Côte de Blaye;Beverages;1;263,5;263,5;0;3952,5;3951
1997-09-17 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;258;258
1997-09-17 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;252,6;252,59999999999999
1997-09-17 00:00:00;Pavlova;Confections;1;17,45;17,45;0;174,5;174,5
1997-09-17 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;493;493
1997-09-18 00:00:00;Ipoh Coffee;Beverages;1;46;46;0;276;276
1997-09-18 00:00:00;Pavlova;Confections;1;17,45;17,45;0;52,35;52,350000000000001
1997-09-18 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;84;84
1997-09-18 00:00:00;Tunnbröd;Grains/Cereals;1;9;9;0;45;45
1997-09-19 00:00:00;Escargots de Bourgogne;Seafood;1;13,25;13,25;0;397,5;397,5
1997-09-19 00:00:00;Perth Pasties;Meat/Poultry;1;32,8;32,8;0;328;328
1997-09-19 00:00:00;Tofu;Produce;1;23,25;23,25;0;697,5;697,5
1997-09-22 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;20;18,800000000000001
1997-09-22 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;408,45;408,44999999999999
1997-09-22 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;936,9;932,39999999999998
1997-09-22 00:00:00;Ikura;Seafood;1;31;31;0;62;62
1997-09-22 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;64,4;64,400000000000006
1997-09-23 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;75;75
1997-09-23 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;1158;1158
1997-09-23 00:00:00;Queso Manchego La Pastora;Dairy Products;1;38;38;0;3800;3800
1997-09-23 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;660;660
1997-09-23 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;223,5;223,5
1997-09-24 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;250;245
1997-09-24 00:00:00;Pavlova;Confections;1;17,45;17,45;0;872,5;860
1997-09-24 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;560;550
1997-09-25 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;75;75
1997-09-25 00:00:00;Louisiana Hot Spiced Okra;Condiments;1;17;17;0;68;68
1997-09-25 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;232,5;232,5
1997-09-25 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;120;118,8
1997-09-25 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;276;273
1997-09-25 00:00:00;Wimmers gute Semmelknödel;Grains/Cereals;1;33,25;33,25;0;931;931
1997-09-26 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;368;368
1997-09-26 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;1020;1020
1997-09-26 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;63;63
1997-09-26 00:00:00;Zaanse koeken;Confections;1;9,5;9,5;0;380;380
1997-09-29 00:00:00;Ikura;Seafood;1;31;31;0;620;620
1997-09-29 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;38,6;38,600000000000001
1997-09-29 00:00:00;Zaanse koeken;Confections;1;9,5;9,5;0;142,5;142,5
1997-09-30 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;1170;1164
1997-09-30 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;468,45;468,44999999999999
1997-09-30 00:00:00;Inlagd Sill;Seafood;1;19;19;0;114;112,5
1997-09-30 00:00:00;Mishi Kobe Niku;Meat/Poultry;1;97;97;0;4850;4837,5
1997-09-30 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;1237,9;1237,9000000000001
1997-10-01 00:00:00;Chai;Beverages;1;18;18;0;630;621,25
1997-10-01 00:00:00;Ikura;Seafood;1;31;31;0;558;556,20000000000005
1997-10-01 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;2736;2730
1997-10-01 00:00:00;Sasquatch Ale;Beverages;1;14;14;0;196;196
1997-10-02 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;760;755
1997-10-02 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;390;382,5
1997-10-03 00:00:00;Chai;Beverages;1;18;18;0;540;540
1997-10-03 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;466,8;466,80000000000001
1997-10-03 00:00:00;Ipoh Coffee;Beverages;1;46;46;0;1840;1840
1997-10-03 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;2366,4;2366,4000000000001
1997-10-03 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;4951,6;4951,6000000000004
1997-10-03 00:00:00;Vegie-spread;Condiments;1;43,9;43,9;0;878;878
1997-10-06 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;1080;1075,5
1997-10-06 00:00:00;Mishi Kobe Niku;Meat/Poultry;1;97;97;0;582;582
1997-10-06 00:00:00;Outback Lager;Beverages;1;15;15;0;750;750
1997-10-06 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;1375;1375
1997-10-06 00:00:00;Röd Kaviar;Seafood;1;15;15;0;225;222,75
1997-10-06 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;447;438
1997-10-06 00:00:00;Uncle Bob's Organic Dried Pears;Produce;1;30;30;0;2700;2700
1997-10-07 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;90;90
1997-10-07 00:00:00;Northwoods Cranberry Sauce;Condiments;1;40;40;0;400;400
1997-10-07 00:00:00;Queso Manchego La Pastora;Dairy Products;1;38;38;0;152;152
1997-10-08 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;780;780
1997-10-08 00:00:00;Escargots de Bourgogne;Seafood;1;13,25;13,25;0;397,5;390
1997-10-08 00:00:00;Outback Lager;Beverages;1;15;15;0;450;442,5
1997-10-08 00:00:00;Spegesild;Seafood;1;12;12;0;216;216
1997-10-08 00:00:00;Steeleye Stout;Beverages;1;18;18;0;162;159,75
1997-10-08 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;64,4;62,649999999999999
1997-10-09 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;312;311,60000000000002
1997-10-09 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;1368,25;1365
1997-10-09 00:00:00;Outback Lager;Beverages;1;15;15;0;120;119,59999999999999
1997-10-09 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;315;315
1997-10-09 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;1485,48;1484,8800000000001
1997-10-09 00:00:00;Zaanse koeken;Confections;1;9,5;9,5;0;114;114
1997-10-10 00:00:00;Chai;Beverages;1;18;18;0;90;89
1997-10-10 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;1290;1278
1997-10-10 00:00:00;Sasquatch Ale;Beverages;1;14;14;0;168;165,59999999999999
1997-10-10 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;500;492
1997-10-13 00:00:00;Aniseed Syrup;Condiments;1;10;10;0;60;60
